Year,psa_rate_per_100k_pop,lga_rate_per_100_pop,incidents_recorded,LGA,division_code,division_desc,subdivision_code,subdivision_desc,subgroup_code,subgroup_desc,police_region
2017,127.635676724,127.635676724,200,Yarra Ranges,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2017,377.16342472,377.16342472,591,Yarra Ranges,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2017,17.230816358,17.230816358,27,Yarra Ranges,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2017,288.456629397,288.456629397,452,Yarra Ranges,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2016,123.628356916,132.367149758,137,Ballarat,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2016,14.438348253,15.458937198,16,Ballarat,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2016,849.155356627,909.178743961,941,Ballarat,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2016,68.582154202,73.429951691,76,Ballarat,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2016,2.707190297,2.898550725,3,Ballarat,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,4 Western
2016,182.284146694,195.169082126,202,Ballarat,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2016,609.117816922,652.173913043,675,Ballarat,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2016,5.414380595,5.797101449,6,Ballarat,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,4 Western
2016,401.566560785,429.951690821,445,Ballarat,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2016,1599.047069015,1712.077294686,1772,Ballarat,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2016,61.362980075,65.700483092,68,Ballarat,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2016,760.720473578,814.492753623,843,Ballarat,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2016,4.511983829,68.343357026,5,Pyrenees,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2016,9.023967658,136.686714051,10,Pyrenees,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2016,29.779093272,451.06615637,33,Pyrenees,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2016,2.707190297,41.006014215,3,Pyrenees,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2016,0.902396766,13.668671405,1,Pyrenees,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,4 Western
2016,1.804793532,27.33734281,2,Pyrenees,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2016,41.510251227,628.758884636,46,Pyrenees,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2016,0.902396766,13.668671405,1,Pyrenees,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,4 Western
2016,9.023967658,136.686714051,10,Pyrenees,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2016,27.071902974,410.060142154,30,Pyrenees,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2016,50.534218885,765.445598688,56,Pyrenees,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2016,27.658763914,41.585914145,53,Banyule,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,1 North West Metro
2016,0.52186347,0.78463989,1,Banyule,B,Property and deception offences,B10,Arson,B19,Other fire related offences,1 North West Metro
2016,316.771126338,476.27641294,607,Banyule,B,Property and deception offences,B20,Property damage,B21,Criminal damage,1 North West Metro
2016,32.355535145,48.64767315,62,Banyule,B,Property and deception offences,B20,Property damage,B22,Graffiti,1 North West Metro
2016,1.04372694,1.569279779,2,Banyule,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,1 North West Metro
2016,30.789944735,46.293753482,59,Banyule,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,1 North West Metro
2016,394.52878338,593.187756479,756,Banyule,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,1 North West Metro
2016,174.824262476,262.85436299,335,Banyule,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,1 North West Metro
2016,813.063286383,1222.468947876,1558,Banyule,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,1 North West Metro
2016,42.270941076,63.555831051,81,Banyule,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,1 North West Metro
2016,301.637085706,453.521856144,578,Banyule,B,Property and deception offences,B40,Theft,B49,Other theft,1 North West Metro
2016,7.827952051,23.373952068,15,Nillumbik,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,1 North West Metro
2016,5.218634701,15.582634712,10,Nillumbik,B,Property and deception offences,B10,Arson,B19,Other fire related offences,1 North West Metro
2016,113.244373007,338.143173248,217,Nillumbik,B,Property and deception offences,B20,Property damage,B21,Criminal damage,1 North West Metro
2016,46.967712307,140.243712407,90,Nillumbik,B,Property and deception offences,B20,Property damage,B22,Graffiti,1 North West Metro
2016,0.52186347,1.558263471,1,Nillumbik,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,1 North West Metro
2016,5.218634701,15.582634712,10,Nillumbik,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,1 North West Metro
2016,123.681642409,369.308442671,237,Nillumbik,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,1 North West Metro
2016,44.358394957,132.452395051,85,Nillumbik,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,1 North West Metro
2016,240.057196236,716.801196746,460,Nillumbik,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,1 North West Metro
2016,13.568450222,40.514850251,26,Nillumbik,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,1 North West Metro
2016,123.681642409,369.308442671,237,Nillumbik,B,Property and deception offences,B40,Theft,B49,Other theft,1 North West Metro
2016,20.771418528,38.84771695,13,Bass Coast,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2016,15.978014252,29.882859192,10,Bass Coast,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2016,410.634966286,767.989481234,257,Bass Coast,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2016,17.575815678,32.871145111,11,Bass Coast,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2016,4.793404276,8.964857758,3,Bass Coast,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2016,9.586808551,17.929715515,6,Bass Coast,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2016,241.268015211,451.231173799,151,Bass Coast,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2016,1.597801425,2.988285919,1,Bass Coast,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,2 Eastern
2016,55.923049883,104.590007172,35,Bass Coast,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2016,236.474610935,442.266316041,148,Bass Coast,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2016,62.314255584,116.543150849,39,Bass Coast,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2016,354.711916403,663.399474062,222,Bass Coast,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2016,9.586808551,20.602980565,6,South Gippsland,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2016,3.19560285,6.867660188,2,South Gippsland,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2016,225.290000959,484.170043266,141,South Gippsland,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2016,1.597801425,3.433830094,1,South Gippsland,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2016,4.793404276,10.301490282,3,South Gippsland,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2016,7.989007126,17.16915047,5,South Gippsland,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2016,134.21531972,288.441727903,84,South Gippsland,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2016,1.597801425,3.433830094,1,South Gippsland,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,2 Eastern
2016,36.74943278,78.978092164,23,South Gippsland,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2016,153.388936823,329.647689032,96,South Gippsland,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2016,4.793404276,10.301490282,3,South Gippsland,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2016,214.105390982,460.133232608,134,South Gippsland,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2016,50.714053879,50.714053879,25,Baw Baw,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2016,20.285621551,20.285621551,10,Baw Baw,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2016,572.054527751,572.054527751,282,Baw Baw,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2016,68.971113275,68.971113275,34,Baw Baw,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2016,2.028562155,2.028562155,1,Baw Baw,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2016,20.285621551,20.285621551,10,Baw Baw,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2016,300.227198961,300.227198961,148,Baw Baw,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2016,4.05712431,4.05712431,2,Baw Baw,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,2 Eastern
2016,206.913339825,206.913339825,102,Baw Baw,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2016,474.683544304,474.683544304,234,Baw Baw,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2016,22.314183707,22.314183707,11,Baw Baw,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2016,622.768581629,622.768581629,307,Baw Baw,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2016,21.793614471,57.216421113,8,Benalla,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2016,21.793614471,57.216421113,8,Benalla,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2016,424.975482184,1115.720211701,156,Benalla,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2016,51.759834369,135.889000143,19,Benalla,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2016,8.172605427,21.456157917,3,Benalla,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2016,24.51781628,64.368473752,9,Benalla,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2016,111.692274164,293.234158203,41,Benalla,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2016,51.759834369,135.889000143,19,Benalla,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2016,103.519668737,271.778000286,38,Benalla,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2016,32.690421706,85.824631669,12,Benalla,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2016,256.074970034,672.292948076,94,Benalla,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2016,2.724201809,11.528706479,1,Mansfield,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2016,8.172605427,34.586119437,3,Mansfield,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2016,152.555301297,645.607562831,56,Mansfield,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2016,16.345210853,69.172238875,6,Mansfield,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2016,2.724201809,11.528706479,1,Mansfield,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2016,2.724201809,11.528706479,1,Mansfield,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2016,65.380843413,276.688955499,24,Mansfield,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2016,27.242018089,115.287064791,10,Mansfield,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2016,70.829247031,299.746368457,26,Mansfield,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2016,19.069412662,80.700945354,7,Mansfield,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2016,144.38269587,611.021443394,53,Mansfield,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2016,27.242018089,71.164247082,10,Murrindindi,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2016,21.793614471,56.931397666,8,Murrindindi,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2016,133.485888635,348.704810703,49,Murrindindi,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2016,10.896807235,28.465698833,4,Murrindindi,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2016,2.724201809,7.116424708,1,Murrindindi,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2016,119.86487959,313.122687162,44,Murrindindi,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2016,5.448403618,14.232849416,2,Murrindindi,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,2 Eastern
2016,54.484036177,142.328494165,20,Murrindindi,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2016,114.416475973,298.889837746,42,Murrindindi,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2016,201.590933856,526.615428409,74,Murrindindi,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2016,70.36796209,70.36796209,79,Greater Bendigo,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2016,23.159076131,23.159076131,26,Greater Bendigo,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2016,634.202392511,634.202392511,712,Greater Bendigo,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2016,36.520081591,36.520081591,41,Greater Bendigo,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2016,8.016603276,8.016603276,9,Greater Bendigo,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,4 Western
2016,51.662554446,51.662554446,58,Greater Bendigo,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2016,456.055653041,456.055653041,512,Greater Bendigo,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2016,0.890733697,0.890733697,1,Greater Bendigo,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,4 Western
2016,241.388831981,241.388831981,271,Greater Bendigo,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2016,689.427881746,689.427881746,774,Greater Bendigo,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2016,65.914293604,65.914293604,74,Greater Bendigo,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2016,758.014376442,758.014376442,851,Greater Bendigo,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2016,7.333197951,7.333197951,13,Boroondara,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,2 Eastern
2016,0.56409215,0.56409215,1,Boroondara,B,Property and deception offences,B10,Arson,B19,Other fire related offences,2 Eastern
2016,302.9174846,302.9174846,537,Boroondara,B,Property and deception offences,B20,Property damage,B21,Criminal damage,2 Eastern
2016,16.922764503,16.922764503,30,Boroondara,B,Property and deception offences,B20,Property damage,B22,Graffiti,2 Eastern
2016,2.82046075,2.82046075,5,Boroondara,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,2 Eastern
2016,28.768699655,28.768699655,51,Boroondara,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,2 Eastern
2016,407.838624518,407.838624518,723,Boroondara,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,2 Eastern
2016,189.534962431,189.534962431,336,Boroondara,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,2 Eastern
2016,1218.439044202,1218.439044202,2160,Boroondara,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,2 Eastern
2016,72.203795212,72.203795212,128,Boroondara,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,2 Eastern
2016,301.7893003,301.7893003,535,Boroondara,B,Property and deception offences,B40,Theft,B49,Other theft,2 Eastern
2016,56.809833978,56.809833978,116,Brimbank,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,1 North West Metro
2016,590.626377394,590.626377394,1206,Brimbank,B,Property and deception offences,B20,Property damage,B21,Criminal damage,1 North West Metro
2016,13.222978598,13.222978598,27,Brimbank,B,Property and deception offences,B20,Property damage,B22,Graffiti,1 North West Metro
2016,2.938439689,2.938439689,6,Brimbank,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,1 North West Metro
2016,71.991772369,71.991772369,147,Brimbank,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,1 North West Metro
2016,642.538811891,642.538811891,1312,Brimbank,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,1 North West Metro
2016,387.874038885,387.874038885,792,Brimbank,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,1 North West Metro
2016,1297.810862432,1297.810862432,2650,Brimbank,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,1 North West Metro
2016,54.850874186,54.850874186,112,Brimbank,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,1 North West Metro
2016,707.184485038,707.184485038,1444,Brimbank,B,Property and deception offences,B40,Theft,B49,Other theft,1 North West Metro
2016,61.178348185,61.178348185,23,Campaspe,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2016,39.898922729,39.898922729,15,Campaspe,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2016,675.621758213,675.621758213,254,Campaspe,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2016,85.117701822,85.117701822,32,Campaspe,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2016,7.979784546,7.979784546,3,Campaspe,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,4 Western
2016,47.878707275,47.878707275,18,Campaspe,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2016,513.366139114,513.366139114,193,Campaspe,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2016,250.033249102,250.033249102,94,Campaspe,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2016,611.783481846,611.783481846,230,Campaspe,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2016,101.077270914,101.077270914,38,Campaspe,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2016,696.901183668,696.901183668,262,Campaspe,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2016,95.313252642,95.313252642,93,Cardinia,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,3 Southern Metro
2016,16.397978949,16.397978949,16,Cardinia,B,Property and deception offences,B10,Arson,B19,Other fire related offences,3 Southern Metro
2016,479.640884261,479.640884261,468,Cardinia,B,Property and deception offences,B20,Property damage,B21,Criminal damage,3 Southern Metro
2016,58.417800006,58.417800006,57,Cardinia,B,Property and deception offences,B20,Property damage,B22,Graffiti,3 Southern Metro
2016,2.049747369,2.049747369,2,Cardinia,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,3 Southern Metro
2016,80.965021061,80.965021061,79,Cardinia,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,3 Southern Metro
2016,481.69063163,481.69063163,470,Cardinia,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,3 Southern Metro
2016,2.049747369,2.049747369,2,Cardinia,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,3 Southern Metro
2016,278.765642135,278.765642135,272,Cardinia,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,3 Southern Metro
2016,727.660315866,727.660315866,710,Cardinia,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,3 Southern Metro
2016,46.119315794,46.119315794,45,Cardinia,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,3 Southern Metro
2016,582.128252693,582.128252693,568,Cardinia,B,Property and deception offences,B40,Theft,B49,Other theft,3 Southern Metro
2016,74.810814958,74.810814958,234,Casey,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,3 Southern Metro
2016,2.237930362,2.237930362,7,Casey,B,Property and deception offences,B10,Arson,B19,Other fire related offences,3 Southern Metro
2016,448.545185413,448.545185413,1403,Casey,B,Property and deception offences,B20,Property damage,B21,Criminal damage,3 Southern Metro
2016,26.855164344,26.855164344,84,Casey,B,Property and deception offences,B20,Property damage,B22,Graffiti,3 Southern Metro
2016,2.877339037,2.877339037,9,Casey,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,3 Southern Metro
2016,98.468935928,98.468935928,308,Casey,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,3 Southern Metro
2016,516.00280061,516.00280061,1614,Casey,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,3 Southern Metro
2016,1.598521687,1.598521687,5,Casey,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,3 Southern Metro
2016,317.786111404,317.786111404,994,Casey,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,3 Southern Metro
2016,889.737171064,889.737171064,2783,Casey,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,3 Southern Metro
2016,29.412799043,29.412799043,92,Casey,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,3 Southern Metro
2016,594.650067617,594.650067617,1860,Casey,B,Property and deception offences,B40,Theft,B49,Other theft,3 Southern Metro
2016,20.129837452,61.129365019,8,Central Goldfields,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2016,22.646067133,68.770535646,9,Central Goldfields,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2016,271.752805596,825.246427753,108,Central Goldfields,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2016,10.064918726,30.564682509,4,Central Goldfields,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2016,2.516229681,7.641170627,1,Central Goldfields,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,4 Western
2016,2.516229681,7.641170627,1,Central Goldfields,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2016,135.876402798,412.623213876,54,Central Goldfields,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2016,93.100498213,282.723313212,37,Central Goldfields,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2016,120.779024709,366.776190112,48,Central Goldfields,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2016,15.097378089,45.847023764,6,Central Goldfields,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2016,196.265915153,596.011308933,78,Central Goldfields,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2016,5.032459363,26.462026991,2,Loddon,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2016,135.876402798,714.474728764,54,Loddon,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2016,5.032459363,26.462026991,2,Loddon,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2016,90.584268532,476.316485843,36,Loddon,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2016,12.581148407,66.155067478,5,Loddon,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2016,52.84082331,277.851283408,21,Loddon,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2016,2.516229681,13.231013496,1,Loddon,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2016,150.973780887,793.860809738,60,Loddon,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2016,20.129837452,41.891396554,8,Mount Alexander,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,4 Western
2016,25.162296814,52.364245693,10,Mount Alexander,B,Property and deception offences,B10,Arson,B19,Other fire related offences,4 Western
2016,259.171657189,539.351730638,103,Mount Alexander,B,Property and deception offences,B20,Property damage,B21,Criminal damage,4 Western
2016,20.129837452,41.891396554,8,Mount Alexander,B,Property and deception offences,B20,Property damage,B22,Graffiti,4 Western
2016,7.548689044,15.709273708,3,Mount Alexander,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,4 Western
2016,12.581148407,26.182122847,5,Mount Alexander,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,4 Western
2016,143.425091842,298.47620045,57,Mount Alexander,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,4 Western
2016,5.032459363,10.472849139,2,Mount Alexander,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,4 Western
2016,62.905742036,130.910614233,25,Mount Alexander,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,4 Western
2016,161.038699613,335.131172435,64,Mount Alexander,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,4 Western
2016,32.710985859,68.073519401,13,Mount Alexander,B,Property and deception offences,B40,Theft,B44,Theft of a bicycle,4 Western
2016,357.304614765,743.572288841,142,Mount Alexander,B,Property and deception offences,B40,Theft,B49,Other theft,4 Western
2016,42.546059332,42.546059332,66,Darebin,B,Property and deception offences,B10,Arson,B11,Cause damage by fire,1 North West Metro
2016,1.289274525,1.289274525,2,Darebin,B,Property and deception offences,B10,Arson,B19,Other fire related offences,1 North West Metro
2016,567.925428361,567.925428361,881,Darebin,B,Property and deception offences,B20,Property damage,B21,Criminal damage,1 North West Metro
2016,76.711834251,76.711834251,119,Darebin,B,Property and deception offences,B20,Property damage,B22,Graffiti,1 North West Metro
2016,1.933911788,1.933911788,3,Darebin,B,Property and deception offences,B20,Property damage,B29,Other property damage offences,1 North West Metro
2016,36.099686706,36.099686706,56,Darebin,B,Property and deception offences,B30,Burglary/Break and enter,B311,Residential aggravated burglary,1 North West Metro
2016,821.267872568,821.267872568,1274,Darebin,B,Property and deception offences,B30,Burglary/Break and enter,B321,Residential non-aggravated burglary,1 North West Metro
2016,0.644637263,0.644637263,1,Darebin,B,Property and deception offences,B30,Burglary/Break and enter,B329,Unknown non-aggravated burglary,1 North West Metro
2016,584.041359927,584.041359927,906,Darebin,B,Property and deception offences,B40,Theft,B41,Motor vehicle theft,1 North West Metro
2016,1699.263824246,1699.263824246,2636,Darebin,B,Property and deception offences,B40,Theft,B42,Steal from a motor vehicle,1 North West Metro
